order_id,product_id,add_to_cart_order,reordered
1149132,10312,4,1
1149132,33575,5,1
1149132,22290,6,0
1149132,1005,7,1
1149132,3098,8,1
1149132,24721,9,0
1149132,2966,10,1
1149132,23405,11,0
1149184,1194,1,1
1149184,14233,2,1
1149184,21386,3,0
1149184,48870,4,1
1149184,30567,5,1
1149184,11195,6,1
1149184,30334,7,1
1149184,46676,8,1
1149184,12745,9,1
1149184,37947,10,0
1158241,45007,1,1
1158241,5876,2,0
1158241,23165,3,1
1162211,8903,1,1
1162211,44626,2,0
1166994,48988,1,0
1166994,14788,2,0
1166994,46842,3,1
1166994,42356,4,0
1166994,6991,5,0
1166994,16464,6,0
1166994,11352,7,0
1166994,43645,8,1
1170872,47601,1,0
1170872,18465,2,0
1170872,35640,3,1
1170872,35948,4,0
1170872,8670,5,0
1170872,14947,6,0
1170872,42585,7,1
1170872,41290,8,0
1170872,34658,9,0
1170872,33731,10,0
1170872,27959,11,0
1170872,36070,12,1
1170872,23400,13,0
1175028,21137,1,1
1175028,39275,2,1
1175028,37602,3,1
1175028,8277,4,0
1175028,17638,5,1
1175028,40852,6,1
1175028,13198,7,1
1175028,43967,8,1
1175028,30391,9,1
1177903,12409,1,1
1177903,45007,2,1
1177903,22935,3,1
1177903,21903,4,1
1177903,23165,5,1
1177903,19678,6,1
1177903,36696,7,1
1177903,5612,8,1
1179244,34819,1,1
1179244,36287,2,1
1179244,26620,3,1
1179244,22825,4,1
1179244,32347,5,1
1179244,24852,6,1
1182191,20367,1,1
1182191,5612,2,1
1182191,6182,3,1
1182191,47018,4,1
1182951,30489,1,0
1182951,24852,2,1
1182951,26165,3,1
1182951,39180,4,1
1182951,28849,5,0
1182951,42768,6,1
1182951,44514,7,0
1182951,38293,8,1
1182951,45771,9,1
1182951,7620,10,1
1182951,46667,11,1
1182951,24964,12,1
1182951,44422,13,0
1182951,20842,14,1
1182951,1158,15,0
1182951,17948,16,0
1182951,42736,17,1
1182951,14992,18,1
1182951,47626,19,1
1182951,38400,20,1
1183257,34492,1,1
1183257,23915,2,0
1183257,2229,3,0
1183257,30287,4,0
1183257,48988,5,1
1183257,46172,6,0
1183257,6350,7,0
1183257,19213,8,0
1183257,13966,9,0
1183257,21471,10,0
1183257,38175,11,0
1185674,11079,1,1
1185674,39812,2,0
1185674,12419,3,0
1189699,12145,1,1
1189699,47977,2,1
1189699,22328,3,1
1189699,1529,4,1
1194452,2966,1,1
1194452,24721,2,1
1194452,23291,3,1
1199898,32792,1,1
1199898,12000,2,1
1199898,9681,3,1
1199898,32139,4,1
1199898,32052,5,0
1199898,27344,6,1
1199898,24852,7,1
1199898,45066,8,1
1199898,27966,9,1
1199898,47209,10,1
1199898,36735,11,1
1199898,46676,12,0
1199898,33754,13,0
1199898,17872,14,0
1199898,18523,15,0
1199898,24954,16,0
1199898,4957,17,0
1199898,40571,18,0
1199898,41787,19,0
1199898,19051,20,1
1199898,33276,21,1
1201330,33754,1,1
1201330,4957,2,1
1201330,33370,3,1
1201330,46676,4,1
1201330,33787,5,1
1201330,22124,6,1
1201330,40571,7,1
1201330,12745,8,1
1201330,10912,9,1
1201330,37947,10,1
1201330,1194,11,1
1201330,35951,12,0
1205618,28058,1,1
1205618,26351,2,0
1205618,35951,3,0
1205618,32642,4,0
1205618,33741,5,0
1207762,36543,1,1
1207762,39170,2,1
1207762,48800,3,1
1207762,39185,4,1
1207762,49615,5,1
1207762,9875,6,1
1207762,21645,7,0
1207762,1330,8,0
1207762,6128,9,0
1207762,48290,10,0
1207762,169,11,0
1207762,34749,12,0
1210985,4793,1,1
1210985,9637,2,1
1210985,49215,3,1
1210985,14332,4,0
1210985,10831,5,0
1210985,13049,6,0
1210985,6069,7,1
1210985,11130,8,1
1210985,27966,9,0
1210985,24489,10,0
1210985,17630,11,1
1210985,21137,12,1
1210985,48110,13,0
1210985,48079,14,0
1210985,20168,15,1
1210985,45364,16,1
1210985,39911,17,1
1210985,49175,18,1
1210985,43692,19,1
1210985,6187,20,0
1210985,24852,21,1
1210985,45774,22,1
1216869,36180,1,0
1216869,2966,2,0
1216869,28204,3,0
1219654,32096,1,0
1219654,27845,2,1
1221340,3583,1,1
1221340,49247,2,1
1221340,32035,3,1
1221340,12315,4,1
1221340,79,5,1
1221340,19154,6,1
1221340,13565,7,0
1221340,19446,8,0
1221340,24852,9,1
1221340,31915,10,1
1221340,21903,11,1
1221340,39216,12,1
1223316,35140,1,1
1223316,5876,2,1
1223316,22935,3,1
1223316,18288,4,1
1223316,24964,5,1
1223316,21417,6,1
1223316,42110,7,1
1223316,33636,8,1
1223316,21137,9,1
1223316,47672,10,1
1223316,13176,11,1
1223316,7559,12,1
1223316,1463,13,1
1223316,35383,14,1
1223316,3952,15,1
1224907,46979,1,0
1224907,24852,2,0
1224907,27104,3,0
1224907,16797,4,0
1224907,31717,5,0
1225000,4920,1,1
1225000,46906,2,1
1225000,33754,3,1
1225000,4957,4,1
1225000,33370,5,1
1225000,46676,6,1
1225000,18523,7,1
1225000,33787,8,1
1225000,22124,9,1
1225000,14917,10,1
1225000,45446,11,1
1225000,14233,12,1
1225619,4149,1,0
1225619,24489,2,0
1225619,47672,3,0
1225619,1463,4,1
1225619,30233,5,1
1225619,21137,6,1
1225619,30639,7,0
1225619,49235,8,0
1225619,22935,9,1
1225619,6543,10,0
1225619,22658,11,0
1225619,44449,12,0
1229178,6182,1,1
1229178,13176,2,1
1229178,47209,3,1
1229178,23165,4,1
1229178,5612,5,1
1229178,45007,6,1
1229178,22825,7,1
1229178,39877,8,1
1229178,10831,9,1
1229178,42701,10,0
1237400,45007,1,1
1237400,41950,2,1
1237400,6182,3,1
1244041,14947,1,1
1244041,21709,2,1
1244041,8638,3,0
1244041,13712,4,1
1244041,31343,5,1
1244041,32655,6,1
1244041,9217,7,1
1244041,47209,8,1
1244041,26369,9,1
1244041,12456,10,1
1244041,18908,11,1
1244041,37119,12,0
1244041,5025,13,0
1244041,23909,14,0
1244041,18849,15,0
1244041,5994,16,0
1244041,40203,17,0
1244041,32691,18,0
1244041,14891,19,0
1247527,13176,1,0
1247527,10863,2,0
1247527,17766,3,0
1247527,7076,4,0
1247527,28134,5,0
1247527,46157,6,0
1247527,20350,7,0
1247527,48835,8,0
1247527,33761,9,0
1247527,28985,10,0
1247527,5876,11,0
1247527,34358,12,0
1247527,11845,13,0
1247527,21198,14,0
1247527,27243,15,0
1247527,12206,16,0
1247527,14992,17,0
1250641,35956,1,0
1250641,49141,2,0
1250641,16797,3,1
1250641,27086,4,0
1250641,35833,5,1
1250733,5496,1,0
1250733,1998,2,1
1250733,30334,3,1
1250733,30567,4,1
1250733,48870,5,1
1250733,11195,6,1
1254066,40910,1,1
1254066,39922,2,0
1254066,44626,3,0
1254066,2646,4,0
1254066,43712,5,0
1254066,39408,6,0
1254066,24852,7,1
1254066,16768,8,1
1254066,37611,9,0
1261384,46149,1,1
1261384,10441,2,1
1261384,196,3,1
1261384,8953,4,0
1261384,40422,5,0
1261865,6182,1,1
1261865,48857,2,0
1261865,9666,3,1
1261865,47209,4,1
1261865,5612,5,1
1261865,46069,6,1
1268191,6184,1,1
1268191,12341,2,1
1268191,196,3,1
1268191,46149,4,1
1268191,13259,5,0
1269089,10644,1,0
1269089,31506,2,0
1269089,38596,3,0
1269089,39097,4,0
1269089,22963,5,0
1269089,5337,6,0
1269089,5025,7,0
1269089,21841,8,0
1269089,44201,9,0
1269089,21903,10,0
1269089,4942,11,0
1269089,24518,12,0
1269089,44142,13,0
1269089,10749,14,0
1271686,29126,1,1
1271686,36361,2,1
1271686,24852,3,1
1271686,25513,4,1
1271686,3583,5,1
1271686,47652,6,1
1271686,49273,7,1
1271686,39216,8,1
1271686,31915,9,1
1271686,26317,10,1
1271686,42300,11,1
1271686,46654,12,1
1271686,32864,13,1
1271686,1360,14,1
1271686,43352,15,0
1271686,44303,16,0
1271686,12315,17,0
1271686,26620,18,0
1271686,16321,19,0
1271686,21903,20,1
1272493,23400,1,0
1272493,21513,2,1
1272493,21903,3,1
1272493,42768,4,0
1272493,24964,5,1
1272493,8670,6,1
1272493,44142,7,1
1272493,44761,8,0
1272493,39076,9,0
1272493,41483,10,0
1272493,7021,11,1
1272493,41950,12,0
1273676,21903,1,0
1273676,24852,2,0
1273676,17794,3,0
1273676,41950,4,0
1273676,44359,5,0
1273676,30391,6,0
1273676,48745,7,0
1273676,46667,8,0
1273676,4086,9,0
1273676,22247,10,0
1273676,49478,11,0
1273676,10017,12,0
1273676,651,13,0
1273676,5134,14,0
1273676,31772,15,0
1275664,21137,1,0
1275664,11777,2,1
1275664,30233,3,0
1275664,23233,4,0
1275664,8022,5,0
1275664,39121,6,1
1275664,24852,7,1
1275664,21903,8,0
1275838,15592,1,0
1275838,49215,2,0
1275838,24852,3,1
1275838,34358,4,0
1275838,9203,5,0
1275838,5612,6,0
1275838,27531,7,0
1275838,32864,8,0
1275838,7963,9,0
1275838,38984,10,0
1275838,45007,11,0
1275838,14678,12,0
1275838,34126,13,0
1275838,39911,14,1
1275838,45364,15,1
1275838,6069,16,0
1275838,17224,17,0
1275838,21777,18,0
1275838,41259,19,0
1275838,12341,20,0
1275838,31683,21,0
1275838,9637,22,0
1275838,37646,23,0
1275838,13629,24,0
1275838,25005,25,0
1275838,4799,26,0
1275838,21927,27,0
1275838,17149,28,0
1275838,11130,29,0
1275838,5134,30,0
1275838,12745,31,0
1275838,9934,32,0
1275838,22849,33,0
1275838,26209,34,0
1275838,39812,35,1
1275838,46979,36,1
1275838,49175,37,0
1291785,48775,1,1
1291785,40709,2,1
1291785,30909,3,1
1291785,34126,4,1
1291785,20367,5,1
1291785,5612,6,1
1291785,6182,7,1
1294288,38650,1,0
1294288,45007,2,1
1294288,19048,3,1
1294288,41065,4,1
1294288,4367,5,1
1294288,5134,6,0
1294288,16185,7,0
1294288,24125,8,0
1294288,43713,9,1
1294288,21616,10,1
1294288,40604,11,1
1294288,13922,12,1
1303645,41777,1,0
1307894,46516,1,0
1307894,8048,2,0
1307894,49083,3,1
1307894,8013,4,0
1307894,42489,5,1
1307894,37104,6,0
1308004,27509,1,1
1308004,14947,2,1
1308004,31343,3,1
1308004,13712,4,0
1308004,2086,5,1
1308004,21938,6,0
1308004,22935,7,0
1308004,19816,8,0
1308004,47209,9,1
1308004,12456,10,1
1308004,7948,11,0
1308004,21376,12,0
1308004,1376,13,0
1308004,21709,14,0
1308004,12442,15,0
1308004,9217,16,1
1308004,116,17,1
1308004,23233,18,0
1308004,6873,19,0
1308004,26369,20,1
1308004,26133,21,0
1308004,32433,22,0
1311494,46049,1,1
1311494,40709,2,1
1311494,2966,3,1
1311494,24721,4,1
1311494,25718,5,1
1311494,19548,6,1
1311494,23291,7,1
1316279,24852,1,1
1316279,4942,2,1
1316279,32030,3,1
1316279,44830,4,1
1316279,45066,5,1
1316279,18150,6,1
1316279,694,7,1
1316279,6111,8,1
1316279,42585,9,1
1316279,21903,10,1
1316279,21137,11,1
1316279,2846,12,1
1316279,39275,13,1
1316279,13988,14,0
1318871,12341,1,1
1318871,6184,2,0
1318871,10441,3,1
1318871,46149,4,1
1318871,196,5,1
1318871,14309,6,0
1321441,8903,1,0
1321974,36227,1,0
1321974,18174,2,0
1321974,22520,3,0
1321974,11613,4,0
1321974,18799,5,0
1321974,26525,6,0
1321974,5209,7,0
1321974,1832,8,0
1321974,39987,9,0
1321974,31591,10,0
1321974,12318,11,0
1321974,39978,12,0
1321974,3364,13,0
1321974,22633,14,0
1321974,17008,15,0
1321974,14252,16,0
1321974,33756,17,0
1321974,24629,18,0
1321974,34887,19,0
1321974,43867,20,0
1321974,35123,21,0
1321974,2192,22,0
1321974,13822,23,0
1321974,11749,24,0
1321974,45037,25,0
1321974,15599,26,0
1321974,31707,27,0
1321974,30123,28,0
1321974,47193,29,0
1321974,5315,30,0
1321974,23483,31,0
1321974,41302,32,0
1322450,45603,1,1
1322450,23729,2,1
1322450,28204,3,1
1322450,47766,4,1
1327957,29126,1,1
1327957,36361,2,1
1327957,49273,3,1
1327957,26620,4,1
1327957,2966,5,1
1327957,25513,6,1
1327957,21903,7,1
1327957,40587,8,1
1327957,20082,9,1
1327957,36758,10,1
1327957,33043,11,0
1335295,40836,1,0
1335295,8744,2,1
1335295,23803,3,1
1335295,46979,4,0
1335295,13966,5,0
1335295,12429,6,0
1335295,33360,7,1
1335295,15134,8,0
1335295,3808,9,0
1335295,29509,10,1
1335295,37266,11,1
1335295,32211,12,0
1335295,15869,13,0
1339168,10108,1,0
1339168,46045,2,0
1339168,31506,3,1
1339168,42736,4,1
1339168,26165,5,1
1339168,32578,6,0
1339168,4562,7,1
1339168,44142,8,1
1339168,42364,9,1
1339168,3989,10,1
1339168,40706,11,1
1339168,34128,12,0
1339168,33468,13,0
1339168,30489,14,1
1339168,47626,15,1
1339168,18382,16,0
1339168,21009,17,0
1339168,36116,18,0
1341128,12440,1,1
1341128,28647,2,1
1341128,41131,3,0
1341128,31081,4,0
1341128,48812,5,0
1341128,23009,6,0
1341128,29926,7,0
1341128,28155,8,0
1353310,30489,1,1
1353310,47591,2,1
1353310,24184,3,1
1353310,260,4,1
1353310,9339,5,1
1353310,17828,6,1
1353310,9871,7,1
1353310,46979,8,1
1353310,28535,9,1
1353310,47526,10,1
1353310,19019,11,1
1353310,23879,12,1
1353310,40604,13,1
1353310,22035,14,1
1353310,36865,15,1
1353310,31506,16,1
1353310,13829,17,1
1353310,23541,18,1
1353310,28842,19,1
1353310,42625,20,1
1353310,1529,21,1
1353310,20920,22,1
1353310,42647,23,1
1353310,25931,24,1
1353310,20632,25,1
1353310,40706,26,1
1353310,47042,27,1
1353310,16797,28,1
1353310,16185,29,1
1354506,46979,1,0
1354506,21938,2,0
1354506,45063,3,0
1354506,26369,4,0
1354506,4367,5,0
1354506,18027,6,0
1354506,13932,7,1
1354506,34819,8,0
1354506,21903,9,0
1354506,26620,10,0
1354506,12395,11,0
1354506,17170,12,0
1354506,48364,13,0
1359969,35353,1,0
1359969,18653,2,0
1359969,9513,3,0
1359969,1073,4,0
1359969,28560,5,0
1359969,1263,6,0
1359969,2855,7,0
1359969,23341,8,0
1359969,20428,9,0
1363380,6182,1,0
1363380,37552,2,0
1363380,23165,3,0
1363380,37852,4,0
1363380,5612,5,0
1363380,19678,6,0
1366559,29509,1,1
1366559,23360,2,0
1366559,23803,3,1
1368577,31222,1,1
1368577,10509,2,0
1368931,6182,1,1
1368931,13176,2,0
1368931,45007,3,1
1368931,19678,4,1
1368931,23165,5,1
1368931,41950,6,1
1368931,36696,7,1
1368931,22935,8,1
1368931,28476,9,0
1368931,34126,10,1
1374495,9387,1,0
1374495,17668,2,0
1374495,15143,3,0
1374495,16797,4,0
1374495,39190,5,0
1374495,47766,6,0
1374495,21903,7,0
1374495,39922,8,0
1374495,24810,9,0
1374495,32402,10,0
1374792,42265,1,0
1374792,29328,2,0
1374792,44632,3,1
1374792,35221,4,1
1374792,20119,5,0
1374792,25824,6,0
1374792,21376,7,0
1374792,44359,8,0
1376443,26620,1,1
1376443,38288,2,0
1376443,24852,3,0
1376443,36011,4,1
1376443,37947,5,1
1376443,16797,6,1
1376443,11777,7,1
1376443,34584,8,1
1376661,24830,1,0
1376661,39180,2,1
1376661,24852,3,1
1376661,14947,4,1
1376661,8021,5,1
1376661,16808,6,1
1376661,32557,7,0
1376661,33290,8,0
1376661,47626,9,1
1376661,23543,10,0
1376661,24964,11,1
1376661,26209,12,1
1376661,23181,13,0
1376661,44142,14,1
1376661,34126,15,1
1376661,21616,16,0
1376661,25640,17,0
1376661,25588,18,1
1378982,33735,1,1
1378982,27435,2,1
1378982,1689,3,1
1378982,27086,4,1
1378982,4210,5,1
1378982,5652,6,0
1380270,16768,1,1
1380270,9405,2,0
1380270,46676,3,1
1380784,25718,1,1
1380784,33736,2,1
1380784,9604,3,1
1380784,5073,4,1
1380784,36523,5,1
1380784,23576,6,1
1380784,36406,7,1
1380784,20947,8,1
1380784,36183,9,1
1380784,42611,10,0
1380784,45774,11,1
1380784,41063,12,1
1380784,24549,13,1
1380784,4125,14,1
1380784,16290,15,1
1380784,8615,16,0
1380784,14766,17,0
1380784,37103,18,0
1380784,37552,19,0
1380784,23291,20,1
1380784,35633,21,1
1380784,33929,22,1
1380784,47491,23,0
1380784,7929,24,0
1380784,2966,25,1
1381572,46440,1,0
1381572,42828,2,0
1385031,25931,1,0
1385031,24838,2,1
1385397,7350,1,1
1385397,18534,2,1
1385397,26767,3,1
1385397,9006,4,1
1385397,40203,5,1
1385397,44492,6,0
1385397,29589,7,1
1385564,23803,1,1
1385564,44212,2,0
1385564,29509,3,1
1385564,23819,4,0
1385564,34234,5,0
1385564,17923,6,0
1385564,33086,7,0
1385564,239,8,0
1385564,30295,9,0
1385564,4893,10,0
1385564,49481,11,1
1385564,46454,12,0
1385564,16776,13,0
1385564,9239,14,0
1385564,12232,15,0
1385564,21689,16,0
1385564,45066,17,0
1385564,27135,18,0
1385564,32115,19,0
1385564,33041,20,0
1385564,27012,21,0
1385564,15078,22,0
1385564,48190,23,0
1385564,34827,24,0
1385564,11703,25,0
1385564,46547,26,0
1385564,5818,27,1
1385847,45190,1,0
1385847,47141,2,1
1385847,17762,3,1
1385847,48544,4,1
1385847,47940,5,1
1385847,21187,6,1
1385847,30992,7,1
1385847,9387,8,1
1385847,26767,9,1
1385847,2927,10,1
1385847,5128,11,1
1385847,25464,12,1
1385910,34,1,1
1385910,49683,2,1
1389057,7026,1,0
1389057,7350,2,1
1389057,17762,3,1
1389057,31268,4,0
1389057,47577,5,0
1394419,33000,1,0
1394419,13110,2,0
1394419,45200,3,1
1394419,12395,4,1
1394419,45007,5,1
1396119,10895,1,1
1396119,45628,2,1
1396119,4920,3,1
1396119,17638,4,1
1396119,40852,5,1
1396119,43967,6,1
1396119,30391,7,1
1402090,32792,1,1
1402090,4071,2,0
1402090,19051,3,1
1402090,19156,4,1
1402090,18523,5,1
1402090,1559,6,1
1402090,22124,7,1
1402090,33754,8,1
1402090,22474,9,1
1402090,16589,10,1
1402090,32139,11,1
1402090,8296,12,0
1402090,47209,13,1
1402090,2002,14,1
1402090,21227,15,0
1402502,39190,1,1
1402502,18599,2,1
1402502,23650,3,1
1402502,21903,4,1
1402502,47766,5,1
1402502,24810,6,1
1404810,11913,1,1
1404810,12023,2,1
1404810,6638,3,1
1404810,38231,4,1
1406544,6934,1,1
1406544,42987,2,1
1406544,24852,3,1
1406544,41164,4,1
1406544,22610,5,1
1406544,31506,6,0
1406544,45064,7,1
1406544,14354,8,1
1406911,2966,1,1
1406911,46049,2,0
1406911,36523,3,1
1406911,23291,4,1
1406911,35633,5,1
1406911,10312,6,0
1406911,42611,7,1
1406911,1005,8,0
1406911,37103,9,1
1406911,47491,10,1
1406911,7929,11,1
1406911,19548,12,0
1413723,23729,1,1
1413723,48988,2,1
1413723,14788,3,1
1415679,6184,1,0
1431584,48988,1,1
1431584,23729,2,1
1431584,7331,3,0
1431607,21137,1,1
1431607,6182,2,1
1431607,6341,3,1
1431607,30909,4,1
1431607,21174,5,1
1431607,14651,6,0
1431607,9666,7,0
1431607,14086,8,0
1432100,21513,1,1
1432100,47766,2,0
1432100,47626,3,0
1432100,24852,4,0
1432100,27156,5,0
1432100,21903,6,1
1432100,44910,7,0
1432100,10644,8,0
1432100,10383,9,0
1432100,23044,10,0
1432100,25949,11,0
1432100,42265,12,0
1432100,49236,13,0
1433019,35221,1,1
1433019,39180,2,1
1433019,45066,3,0
1433019,21137,4,0
1433019,46906,5,1
1433019,4562,6,1
1433019,20842,7,1
1433019,44422,8,1
1433019,23375,9,1
1433019,21616,10,1
1433019,34050,11,1
1433019,23191,12,0
1433019,38015,13,1
1435093,34969,1,0
1435093,4302,2,0
1435093,22888,3,0
1447487,24852,1,1
1447487,12000,2,1
1447487,47209,3,1
1447487,17872,4,1
1447487,18523,5,1
1447487,1559,6,1
1447487,19156,7,1
1447487,2002,8,1
1447487,2573,9,0
1456703,40174,1,1
1456703,42736,2,1
1456703,18531,3,1
1456703,23452,4,0
1456703,43789,5,0
1456703,2314,6,1
1456703,11913,7,1
1456703,43920,8,0
1456703,35855,9,1
1456703,44912,10,0
1456703,47752,11,0
1456703,28785,12,1
1456703,35217,13,0
1456703,23001,14,0
1456958,4302,1,1
1456958,45646,2,0
1460681,1194,1,1
1460681,33754,2,1
1460681,4957,3,1
1460681,33370,4,1
1460681,40571,5,0
1460681,33787,6,0
1460681,1559,7,0
1460681,47087,8,0
1460681,18523,9,0
1460681,24177,10,0
1460681,24954,11,0
1460681,14917,12,0
1460681,29599,13,0
1460681,33736,14,1
1460684,1090,1,1
1468214,24799,1,0
1468214,17706,2,0
1468214,33572,3,1
1468214,27959,4,1
1468214,48697,5,0
1468214,49374,6,0
1468214,8309,7,1
1468214,30563,8,0
1468214,5989,9,0
1468214,41909,10,0
1468214,17794,11,0
1468214,13176,12,0
1468214,4799,13,0
1468214,33021,14,0
1468214,21040,15,0
1469897,11777,1,0
1469897,5450,2,1
1469897,39928,3,0
1469897,24852,4,0
1469897,14467,5,0
1469897,24799,6,1
1469897,19240,7,1
1469897,13740,8,1
1469897,27555,9,1
1469897,5699,10,1
1469897,25246,11,0
1469897,6975,12,0
1469897,49518,13,0
1469897,13877,14,0
1469897,28597,15,0
1472646,4210,1,1
1472646,27086,2,1
1472646,27435,3,1
1472646,25134,4,1
1472646,43086,5,1
1472646,5025,6,0
1472646,41351,7,1
1472646,5991,8,0
1481969,8697,1,0
1481969,47626,2,1
1481969,24759,3,1
1481969,40706,4,1
1481969,21174,5,0
1483446,17159,1,0
1483446,21616,2,0
1483446,40377,3,0
1488077,32607,1,0
1488077,13219,2,0
1488077,45650,3,0
1488077,30592,4,0
1491849,21903,1,1
1491849,28985,2,1
1491849,41950,3,1
1491849,5134,4,1
1491849,17948,5,0
1491849,43014,6,0
1491849,13780,7,0
1491849,37107,8,0
1491849,45229,9,0
1491849,33346,10,0
1491849,35140,11,0
1491849,48171,12,0
1493525,28849,1,1
1493525,1870,2,1
1493525,5450,3,1
1493525,48679,4,1
1493525,46906,5,1
1493525,39928,6,0
1493525,8174,7,0
1493525,19019,8,0
1493525,27012,9,0
1493525,24852,10,1
1493525,34584,11,1
1493525,30962,12,1
1493525,5373,13,1
1493525,25890,14,1
1493525,47734,15,1
1493525,28289,16,1
1493525,9076,17,1
1493525,42768,18,1
1493525,28553,19,1
1498922,12341,1,1
1498922,6184,2,1
1498922,46149,3,1
1498922,10441,4,1
1498922,14444,5,1
1498922,196,6,1
1498922,3298,7,1
1498922,49243,8,1
1498922,30450,9,1
1498922,27839,10,1
1498922,38928,11,0
1498922,41400,12,0
1498922,46061,13,0
1501582,16797,1,0
1501582,47526,2,0
1501582,8479,3,0
1501582,47766,4,1
1501582,19051,5,0
1501582,8138,6,0
1505429,36929,1,0
1505429,15712,2,0
1505429,18798,3,0
1505429,33135,4,0
1505429,23029,5,0
1507154,24852,1,1
1507154,29126,2,1
1507154,36361,3,1
1507154,11777,4,1
1507154,38067,5,0
1507154,1360,6,0
1507154,31915,7,0
1507154,25513,8,1
1507154,47652,9,1
1507154,19154,10,1
1507154,32864,11,0
1507154,49273,12,1
1507154,21903,13,1
1511050,31222,1,1
1511050,23423,2,0
1511050,48812,3,0
1514655,22142,1,0
1514655,10243,2,0
1514655,31066,3,0
1514655,41073,4,0
1514655,26165,5,1
1520353,6184,1,1
1520353,10441,2,1
1520353,46149,3,1
1520353,196,4,1
1520353,49083,5,0
1520353,11266,6,0
1520353,3298,7,1
1520353,116,8,0
1523605,12545,1,0
1523605,25718,2,1
1523605,33736,3,1
1523605,2966,4,1
1523605,12312,5,1
1523605,5073,6,1
1523605,20947,7,1
1523605,17333,8,0
1523605,9604,9,1
1523605,6287,10,1
1523605,20794,11,1
1523605,19894,12,0
1523605,48559,13,1
1523605,30776,14,1
1526098,10241,1,0
1526098,24516,2,0
1526098,10336,3,0
1526098,44486,4,0
1526098,14901,5,0
1526098,42904,6,0
1526098,46680,7,0
1530871,24024,1,0
1530871,36784,2,0
1530871,47941,3,1
1530871,4605,4,0
1530871,46480,5,0
1530871,25273,6,0
1530871,15599,7,1
1530871,47145,8,0
1530871,33027,9,0
1530871,48739,10,0
1530871,45066,11,0
1530871,13885,12,0
1537903,33198,1,1
1537903,32912,2,1
1537903,37131,3,1
1537903,8501,4,1
1537903,35921,5,1
1537903,7969,6,1
1537903,14947,7,0
1537903,32441,8,1
1537903,13187,9,0
1537903,14283,10,0
1537903,27903,11,0
1537903,15718,12,1
1537903,49680,13,0
1537903,40706,14,0
1537903,455,15,0
1537903,2516,16,0
1537903,2514,17,0
1538381,42987,1,1
1538381,22610,2,1
1538381,38775,3,0
1538381,24852,4,1
1538381,47893,5,0
1538381,14814,6,1
1538381,13733,7,1
1538381,15017,8,0
1538381,24097,9,0
1538381,21781,10,1
1538381,45009,11,1
1538381,6934,12,1
1538989,13541,1,0
1538989,30855,2,0
1538989,48682,3,0
1538989,27966,4,0
1538989,41909,5,0
1538989,33100,6,1
1538989,397,7,0
1538989,42701,8,0
1538989,36550,9,0
1538989,48112,10,0
1538989,35249,11,0
1538989,22935,12,0
1538989,3869,13,0
1545777,47734,1,0
1545777,13733,2,0
1545777,8193,3,0
1545777,42828,4,1
1545777,35163,5,0
1545777,30700,6,0
1545777,3599,7,1
1546110,14992,1,0
1546110,43076,2,0
1546110,45535,3,0
1546110,8670,4,0
1546110,11408,5,0
1546110,7021,6,0
1546110,24964,7,1
1546110,41757,8,0
1546110,27142,9,0
1546110,38400,10,0
1546110,29256,11,0
1546110,34194,12,0
1546110,26165,13,1
1546110,30290,14,0
1551977,12341,1,1
1551977,6184,2,1
1551977,10441,3,1
1551977,30450,4,1
1551977,17231,5,0
1557694,31467,1,0
1557694,25919,2,0
1557694,17487,3,0
1557694,4317,4,0
1557694,33184,5,0
1559403,35958,1,1
1559403,27117,2,0
1559403,30908,3,1
1559403,44632,4,1
1559403,5258,5,1
1559403,28752,6,0
1559403,1194,7,1
1559403,14233,8,1
1560102,22372,1,1
1560102,1263,2,0
1560102,44008,3,0
1560102,30307,4,0
1560102,11865,5,0
1560102,22559,6,0
1560102,19585,7,0
1560223,27086,1,1
1560223,10912,2,1
1560223,2966,3,1
1560223,4920,4,1
1560223,46906,5,1
1560223,5708,6,1
1569834,3957,1,1
1569834,26751,2,0
1573122,16290,1,1
1573122,14766,2,1
1573122,14086,3,1
1573122,5496,4,1
1573122,46676,5,1
1573122,33754,6,1
1573122,4957,7,1
1573122,33787,8,1
1573122,24954,9,1
1573122,22124,10,1
1573122,47087,11,1
1573122,14917,12,1
1573122,18523,13,1
1573122,45446,14,1
1573122,32263,15,1
1573122,1323,16,1
1573122,4920,17,1
1573122,46906,18,1
1573122,27966,19,1
1573122,26604,20,1
1573122,21137,21,1
1573122,37067,22,0
1573122,36929,23,1
1573122,35958,24,1
1573906,26209,1,0
1573906,196,2,0
1573906,33065,3,0
1573906,15720,4,0
1573906,23504,5,0
1573906,36425,6,0
1573906,35221,7,1
1578027,48271,1,0
1578027,7641,2,1
1578027,11398,3,0
1578027,2151,4,0
1580628,8277,1,1
1580628,34213,2,1
1580628,6348,3,1
1580628,46075,4,1
1580628,6719,5,1
1580628,42445,6,1
1580628,18288,7,1
1580628,47672,8,1
1584053,37192,1,0
1584053,25659,2,0
1584053,46667,3,0
1584053,8025,4,0
1584053,32828,5,1
1584053,8076,6,0
1584053,22451,7,0
1584053,23644,8,0
1584053,33731,9,0
1588002,14947,1,1
1588002,21709,2,1
1588002,27509,3,1
1588002,21376,4,1
1588002,45437,5,1
1588002,13712,6,1
1588002,26133,7,1
1588002,9217,8,1
1588002,10814,9,0
1588002,32655,10,0
1588002,47209,11,1
